OPPORTUNITY NUMBER,,,pos_tuple,pos,token_str,term_str,term_id
72027821RFA00007,1,3,"('state', 'NN')",NN,state,state,1253
72027821RFA00007,1,4,"('of', 'IN')",IN,of,of,944
72027821RFA00007,1,5,"('this', 'DT')",DT,this,this,1336
72027821RFA00007,1,6,"('requires', 'VBZ')",VBZ,requires,requires,1140
72027821RFA00007,1,7,"('thoughtful', 'JJ')",JJ,thoughtful,thoughtful,1338
72027821RFA00007,1,8,"('national', 'JJ')",JJ,national,national,911
72027821RFA00007,1,9,"('and', 'CC')",CC,and,and,112
72027821RFA00007,1,10,"('local', 'JJ')",JJ,local,local,832
72027821RFA00007,1,11,"('level', 'NN')",NN,level,level,810
72027821RFA00007,1,12,"('interventions', 'NNS')",NNS,interventions,interventions,751
72027821RFA00007,1,13,"('to', 'TO')",TO,to,to,1348
72027821RFA00007,1,14,"('advance', 'VB')",VB,advance,advance,75
72027821RFA00007,1,15,"('the', 'DT')",DT,the,the,1324
72027821RFA00007,1,16,"('three', 'CD')",CD,three,three,1342
72027821RFA00007,1,17,"('s', 'NN')",NN,s,s,1173
72027821RFA00007,1,18,"('of', 'IN')",IN,of,of,944
72027821RFA00007,1,19,"('this', 'DT')",DT,this,this,1336
72027821RFA00007,1,20,"('and', 'CC')",CC,and,and,112
72027821RFA00007,1,21,"('address', 'VB')",VB,address,address,68
72027821RFA00007,1,22,"('the', 'DT')",DT,the,the,1324
72027821RFA00007,1,23,"('intertwining', 'VBG')",VBG,intertwining,intertwining,749
72027821RFA00007,1,24,"('relationships', 'NNS')",NNS,relationships,relationships,1131
72027821RFA00007,1,25,"('between', 'IN')",IN,between,between,174
72027821RFA00007,1,26,"('laws', 'NNS')",NNS,laws,laws,795
72027821RFA00007,1,27,"(',', ',')",",",",",,0
72027821RFA00007,1,28,"('institutional', 'JJ')",JJ,institutional,institutional,725
72027821RFA00007,1,29,"('barriers', 'NNS')",NNS,barriers,barriers,157
72027821RFA00007,1,30,"(',', ',')",",",",",,0
72027821RFA00007,1,31,"('and', 'CC')",CC,and,and,112
72027821RFA00007,1,32,"('gender', 'NN')",NN,gender,gender,591
72027821RFA00007,1,33,"('norms', 'NNS')",NNS,norms,norms,934
72027821RFA00007,1,34,"(',', ',')",",",",",,0
72027821RFA00007,1,35,"('power', 'NN')",NN,power,power,1039
72027821RFA00007,1,36,"('relations', 'NNS')",NNS,relations,relations,1130
72027821RFA00007,1,37,"(',', ',')",",",",",,0
72027821RFA00007,1,38,"('and', 'CC')",CC,and,and,112
72027821RFA00007,1,39,"('roles', 'NNS')",NNS,roles,roles,1168
72027821RFA00007,1,40,"('.', '.')",.,.,,0
72027821RFA00007,2,0,"('For', 'IN')",IN,For,for,556
72027821RFA00007,2,1,"('example', 'NN')",NN,example,example,503
72027821RFA00007,2,2,"(',', ',')",",",",",,0
72027821RFA00007,2,3,"('USAID/Jordan', 'NNP')",NNP,USAID/Jordan,usaidjordan,1407
72027821RFA00007,2,4,"('recognizes', 'VBZ')",VBZ,recognizes,recognizes,1105
72027821RFA00007,2,5,"('that', 'IN')",IN,that,that,1323
72027821RFA00007,2,6,"('enabling', 'VBG')",VBG,enabling,enabling,454
72027821RFA00007,2,7,"('environment', 'NN')",NN,environment,environment,475
72027821RFA00007,2,8,"('efforts', 'NNS')",NNS,efforts,efforts,437
72027821RFA00007,2,9,"('involve', 'VBP')",VBP,involve,involve,758
72027821RFA00007,2,10,"('both', 'DT')",DT,both,both,179
72027821RFA00007,2,11,"('addressing', 'VBG')",VBG,addressing,addressing,70
72027821RFA00007,2,12,"('national', 'JJ')",JJ,national,national,911
72027821RFA00007,2,13,"('level', 'NN')",NN,level,level,810
72027821RFA00007,2,14,"('legislation', 'NN')",NN,legislation,legislation,806
72027821RFA00007,2,15,"('while', 'IN')",IN,while,while,1456
72027821RFA00007,2,16,"('concurrently', 'RB')",RB,concurrently,concurrently,279
72027821RFA00007,2,17,"('working', 'VBG')",VBG,working,working,1472
72027821RFA00007,2,18,"('at', 'IN')",IN,at,at,144
72027821RFA00007,2,19,"('the', 'DT')",DT,the,the,1324
72027821RFA00007,2,20,"('local', 'JJ')",JJ,local,local,832
72027821RFA00007,2,21,"('level', 'NN')",NN,level,level,810
72027821RFA00007,2,22,"('to', 'TO')",TO,to,to,1348
72027821RFA00007,2,23,"('educate', 'VB')",VB,educate,educate,428
72027821RFA00007,2,24,"(',', ',')",",",",",,0
72027821RFA00007,2,25,"('train', 'NN')",NN,train,train,1361
72027821RFA00007,2,26,"('and', 'CC')",CC,and,and,112
72027821RFA00007,2,27,"('raise', 'VB')",VB,raise,raise,1094
72027821RFA00007,2,28,"('awareness', 'NN')",NN,awareness,awareness,153
72027821RFA00007,2,29,"('on', 'IN')",IN,on,on,947
72027821RFA00007,2,30,"('the', 'DT')",DT,the,the,1324
72027821RFA00007,2,31,"('enforcement', 'NN')",NN,enforcement,enforcement,461
72027821RFA00007,2,32,"('of', 'IN')",IN,of,of,944
72027821RFA00007,2,33,"('such', 'JJ')",JJ,such,such,1284
72027821RFA00007,2,34,"('legislation', 'NN')",NN,legislation,legislation,806
72027821RFA00007,2,35,"('.', '.')",.,.,,0
72027821RFA00007,3,0,"('Similarly', 'RB')",RB,Similarly,similarly,1219
72027821RFA00007,3,1,"(',', ',')",",",",",,0
72027821RFA00007,3,2,"('with', 'IN')",IN,with,with,1464
72027821RFA00007,3,3,"('2', 'CD')",CD,2,2,6
72027821RFA00007,3,4,"('USAID', 'NNP')",NNP,USAID,usaid,1404
72027821RFA00007,3,5,"('seeks', 'NN')",NN,seeks,seeks,1199
72027821RFA00007,3,6,"('to', 'TO')",TO,to,to,1348
72027821RFA00007,3,7,"('support', 'VB')",VB,support,support,1288
72027821RFA00007,3,8,"('creative', 'JJ')",JJ,creative,creative,331
72027821RFA00007,3,9,"('es', 'NN')",NN,es,es,486
72027821RFA00007,3,10,"('at', 'IN')",IN,at,at,144
72027821RFA00007,3,11,"('the', 'DT')",DT,the,the,1324
72027821RFA00007,3,12,"('national', 'JJ')",JJ,national,national,911
72027821RFA00007,3,13,"('and', 'CC')",CC,and,and,112
72027821RFA00007,3,14,"('local', 'JJ')",JJ,local,local,832
72027821RFA00007,3,15,"('levels', 'NNS')",NNS,levels,levels,811
72027821RFA00007,3,16,"('to', 'TO')",TO,to,to,1348
72027821RFA00007,3,17,"('change', 'VB')",VB,change,change,219
72027821RFA00007,3,18,"('social', 'JJ')",JJ,social,social,1229
72027821RFA00007,3,19,"('norms', 'NNS')",NNS,norms,norms,934
72027821RFA00007,3,20,"('regarding', 'VBG')",VBG,regarding,regarding,1122
72027821RFA00007,3,21,"('women', 'NNS')",NNS,women,women,1467
72027821RFA00007,3,22,"('’', 'NNP')",NNP,’,,0
72027821RFA00007,3,23,"('s', 'VBD')",VBD,s,s,1173
72027821RFA00007,3,24,"('empowerment', 'NN')",NN,empowerment,empowerment,453
72027821RFA00007,3,25,"('.', '.')",.,.,,0
72027821RFA00007,4,0,"('Furthermore', 'RB')",RB,Furthermore,furthermore,583
72027821RFA00007,4,1,"(',', ',')",",",",",,0
72027821RFA00007,4,2,"('it', 'PRP')",PRP,it,it,770
72027821RFA00007,4,3,"('is', 'VBZ')",VBZ,is,is,766
72027821RFA00007,4,4,"('noted', 'VBN')",VBN,noted,noted,936
72027821RFA00007,4,5,"('that', 'IN')",IN,that,that,1323
72027821RFA00007,4,6,"('accomplishment', 'NN')",NN,accomplishment,accomplishment,44
72027821RFA00007,4,7,"('of', 'IN')",IN,of,of,944
72027821RFA00007,4,8,"('the', 'DT')",DT,the,the,1324
72027821RFA00007,4,9,"('’', 'NNP')",NNP,’,,0
72027821RFA00007,4,10,"('s', 'NN')",NN,s,s,1173
72027821RFA00007,4,11,"('s', 'NN')",NN,s,s,1173
72027821RFA00007,4,12,"('will', 'MD')",MD,will,will,1462
72027821RFA00007,4,13,"('not', 'RB')",RB,not,not,935
72027821RFA00007,4,14,"('be', 'VB')",VB,be,be,162
72027821RFA00007,4,15,"('possible', 'JJ')",JJ,possible,possible,1035
72027821RFA00007,4,16,"('without', 'IN')",IN,without,without,1466
72027821RFA00007,4,17,"('cross-cutting', 'JJ')",JJ,cross-cutting,crosscutting,337
72027821RFA00007,4,18,"('attention', 'NN')",NN,attention,attention,146
72027821RFA00007,4,19,"('to', 'TO')",TO,to,to,1348
72027821RFA00007,4,20,"('the', 'DT')",DT,the,the,1324
72027821RFA00007,4,21,"('use', 'NN')",NN,use,use,1415
72027821RFA00007,4,22,"('of', 'IN')",IN,of,of,944
72027821RFA00007,4,23,"('an', 'DT')",DT,an,an,108
72027821RFA00007,4,24,"('integrated', 'JJ')",JJ,integrated,integrated,733
72027821RFA00007,4,25,"('communications', 'NNS')",NNS,communications,communications,263
72027821RFA00007,4,26,"('strategy', 'NN')",NN,strategy,strategy,1260
72027821RFA00007,4,27,"(',', ',')",",",",",,0
72027821RFA00007,4,28,"('advocacy', 'NN')",NN,advocacy,advocacy,78
72027821RFA00007,4,29,"(',', ',')",",",",",,0
72027821RFA00007,4,30,"('capacity', 'NN')",NN,capacity,capacity,202
72027821RFA00007,4,31,"('building', 'NN')",NN,building,building,186
72027821RFA00007,4,32,"('and', 'CC')",CC,and,and,112
72027821RFA00007,4,33,"('civil', 'JJ')",JJ,civil,civil,230
72027821RFA00007,4,34,"('society', 'NN')",NN,society,society,1231
72027821RFA00007,4,35,"('engagement', 'NN')",NN,engagement,engagement,463
72027821RFA00007,4,36,"('.', '.')",.,.,,0
72027821RFA00007,5,0,"('Finally', 'RB')",RB,Finally,finally,539
72027821RFA00007,5,1,"(',', ',')",",",",",,0
72027821RFA00007,5,2,"('it', 'PRP')",PRP,it,it,770
72027821RFA00007,5,3,"('is', 'VBZ')",VBZ,is,is,766
72027821RFA00007,5,4,"('expected', 'VBN')",VBN,expected,expected,510
72027821RFA00007,5,5,"('that', 'IN')",IN,that,that,1323
72027821RFA00007,5,6,"('interventions', 'NNS')",NNS,interventions,interventions,751
72027821RFA00007,5,7,"('will', 'MD')",MD,will,will,1462
72027821RFA00007,5,8,"('address', 'VB')",VB,address,address,68
72027821RFA00007,5,9,"(',', ',')",",",",",,0
72027821RFA00007,5,10,"('in', 'IN')",IN,in,in,691
72027821RFA00007,5,11,"('a', 'DT')",DT,a,a,25
72027821RFA00007,5,12,"('similarly', 'RB')",RB,similarly,similarly,1219
72027821RFA00007,5,13,"('cross-cutting', 'JJ')",JJ,cross-cutting,crosscutting,337
72027821RFA00007,5,14,"('manner', 'NN')",NN,manner,manner,850
72027821RFA00007,5,15,"(',', ',')",",",",",,0
72027821RFA00007,5,16,"('marginalized', 'JJ')",JJ,marginalized,marginalized,852
72027821RFA00007,5,17,"('communities', 'NNS')",NNS,communities,communities,264
72027821RFA00007,5,18,"(',', ',')",",",",",,0
72027821RFA00007,5,19,"('including', 'VBG')",VBG,including,including,697
72027821RFA00007,5,20,"('but', 'CC')",CC,but,but,192
72027821RFA00007,5,21,"('not', 'RB')",RB,not,not,935
72027821RFA00007,5,22,"('limited', 'JJ')",JJ,limited,limited,819
72027821RFA00007,5,23,"('to', 'TO')",TO,to,to,1348
72027821RFA00007,5,24,"('the', 'DT')",DT,the,the,1324
72027821RFA00007,5,25,"('disability', 'NN')",NN,disability,disability,395
72027821RFA00007,5,26,"('community', 'NN')",NN,community,community,266
72027821RFA00007,5,27,"(',', ',')",",",",",,0
72027821RFA00007,5,28,"('female-headed', 'JJ')",JJ,female-headed,femaleheaded,534
72027821RFA00007,5,29,"('households', 'NNS')",NNS,households,households,659
72027821RFA00007,5,30,"(',', ',')",",",",",,0
72027821RFA00007,5,31,"('survivors', 'NNS')",NNS,survivors,survivors,1295
72027821RFA00007,5,32,"('of', 'IN')",IN,of,of,944
72027821RFA00007,5,33,"('gender-based', 'JJ')",JJ,gender-based,genderbased,592
72027821RFA00007,5,34,"('violence', 'NN')",NN,violence,violence,1430
72027821RFA00007,5,35,"(',', ',')",",",",",,0
72027821RFA00007,5,36,"('divorcees', 'NNS')",NNS,divorcees,divorcees,405
72027821RFA00007,5,37,"('and', 'CC')",CC,and,and,112
72027821RFA00007,5,38,"('juveniles', 'NNS')",NNS,juveniles,juveniles,783
72027821RFA00007,5,39,"('.', '.')",.,.,,0
7200AA21RFA00024,0,0,"('The', 'DT')",DT,The,the,1324
7200AA21RFA00024,0,1,"('overarching', 'NN')",NN,overarching,overarching,973
7200AA21RFA00024,0,2,"('of', 'IN')",IN,of,of,944
7200AA21RFA00024,0,3,"('the', 'DT')",DT,the,the,1324
7200AA21RFA00024,0,4,"('Program', 'NNP')",NNP,Program,program,1070
7200AA21RFA00024,0,5,"('is', 'VBZ')",VBZ,is,is,766
7200AA21RFA00024,0,6,"('to', 'TO')",TO,to,to,1348
7200AA21RFA00024,0,7,"('realize', 'VB')",VB,realize,realize,1102
7200AA21RFA00024,0,8,"('within', 'IN')",IN,within,within,1465
7200AA21RFA00024,0,9,"('Cuba', 'NNP')",NNP,Cuba,cuba,340
7200AA21RFA00024,0,10,"('internationally', 'RB')",RB,internationally,internationally,747
7200AA21RFA00024,0,11,"('recognized', 'VBN')",VBN,recognized,recognized,1104
7200AA21RFA00024,0,12,"(',', ',')",",",",",,0
7200AA21RFA00024,0,13,"('civil', 'JJ')",JJ,civil,civil,230
7200AA21RFA00024,0,14,"(',', ',')",",",",",,0
7200AA21RFA00024,0,15,"('religious', 'JJ')",JJ,religious,religious,1135
7200AA21RFA00024,0,16,"('and', 'CC')",CC,and,and,112
7200AA21RFA00024,0,17,"('labor', 'NN')",NN,labor,labor,790
7200AA21RFA00024,0,18,"('rights', 'NNS')",NNS,rights,rights,1162
7200AA21RFA00024,0,19,"('as', 'IN')",IN,as,as,138
7200AA21RFA00024,0,20,"('set', 'NN')",NN,set,set,1206
7200AA21RFA00024,0,21,"('forth', 'NN')",NN,forth,forth,561
7200AA21RFA00024,0,22,"('in', 'IN')",IN,in,in,691
7200AA21RFA00024,0,23,"('the', 'DT')",DT,the,the,1324
7200AA21RFA00024,0,24,"('Universal', 'NNP')",NNP,Universal,universal,1394
7200AA21RFA00024,0,25,"('Declaration', 'NNP')",NNP,Declaration,declaration,356
7200AA21RFA00024,0,26,"('of', 'IN')",IN,of,of,944
7200AA21RFA00024,0,27,"('Human', 'NNP')",NNP,Human,human,663
7200AA21RFA00024,0,28,"('Rights', 'NNPS')",NNPS,Rights,rights,1162
7200AA21RFA00024,0,29,"('and', 'CC')",CC,and,and,112
7200AA21RFA00024,0,30,"('other', 'JJ')",JJ,other,other,962
7200AA21RFA00024,0,31,"('international', 'JJ')",JJ,international,international,746
7200AA21RFA00024,0,32,"('instruments', 'NNS')",NNS,instruments,instruments,731
7200AA21RFA00024,0,33,"('.', '.')",.,.,,0
72011221RFA00001,0,0,"('USAID', 'NNP')",NNP,USAID,usaid,1404
72011221RFA00001,0,1,"('seeks', 'VBZ')",VBZ,seeks,seeks,1199
72011221RFA00001,0,2,"('to', 'TO')",TO,to,to,1348
72011221RFA00001,0,3,"('empower', 'VB')",VB,empower,empower,451
72011221RFA00001,0,4,"('citizens', 'NNS')",NNS,citizens,citizens,228
72011221RFA00001,0,5,"(',', ',')",",",",",,0
72011221RFA00001,0,6,"('citizen', 'NN')",NN,citizen,citizen,226
72011221RFA00001,0,7,"('groups', 'NNS')",NNS,groups,groups,622
72011221RFA00001,0,8,"(',', ',')",",",",",,0
72011221RFA00001,0,9,"('and', 'CC')",CC,and,and,112
72011221RFA00001,0,10,"('civil', 'JJ')",JJ,civil,civil,230
72011221RFA00001,0,11,"('society', 'NN')",NN,society,society,1231
72011221RFA00001,0,12,"('to', 'TO')",TO,to,to,1348
72011221RFA00001,0,13,"('engage', 'VB')",VB,engage,engage,462
72011221RFA00001,0,14,"('with', 'IN')",IN,with,with,1464
72011221RFA00001,0,15,"('one', 'CD')",CD,one,one,948
72011221RFA00001,0,16,"('another', 'DT')",DT,another,another,117
72011221RFA00001,0,17,"('and', 'CC')",CC,and,and,112
72011221RFA00001,0,18,"('the', 'DT')",DT,the,the,1324
72011221RFA00001,0,19,"('government', 'NN')",NN,government,government,611
72011221RFA00001,0,20,"('with', 'IN')",IN,with,with,1464
72011221RFA00001,0,21,"('the', 'DT')",DT,the,the,1324
72011221RFA00001,0,22,"('aim', 'NN')",NN,aim,aim,94
72011221RFA00001,0,23,"('of', 'IN')",IN,of,of,944
72011221RFA00001,0,24,"('building', 'NN')",NN,building,building,186
72011221RFA00001,0,25,"('trust', 'NN')",NN,trust,trust,1373
72011221RFA00001,0,26,"(',', ',')",",",",",,0
72011221RFA00001,0,27,"('confidence', 'NN')",NN,confidence,confidence,281
72011221RFA00001,0,28,"(',', ',')",",",",",,0
72011221RFA00001,0,29,"('skills', 'NNS')",NNS,skills,skills,1222
72011221RFA00001,0,30,"(',', ',')",",",",",,0
72011221RFA00001,0,31,"('and', 'CC')",CC,and,and,112
72011221RFA00001,0,32,"('abilities', 'NNS')",NNS,abilities,abilities,27
72011221RFA00001,0,33,"('.', '.')",.,.,,0
72011221RFA00001,1,0,"('We', 'PRP')",PRP,We,we,1446
72011221RFA00001,1,1,"('also', 'RB')",RB,also,also,101
72011221RFA00001,1,2,"('seek', 'VBP')",VBP,seek,seek,1197
72011221RFA00001,1,3,"('civil', 'JJ')",JJ,civil,civil,230
72011221RFA00001,1,4,"('society', 'NN')",NN,society,society,1231
72011221RFA00001,1,5,"('and', 'CC')",CC,and,and,112
72011221RFA00001,1,6,"('citizen', 'JJ')",JJ,citizen,citizen,226
72011221RFA00001,1,7,"('engagement', 'NN')",NN,engagement,engagement,463
72011221RFA00001,1,8,"('of', 'IN')",IN,of,of,944
72011221RFA00001,1,9,"('the', 'DT')",DT,the,the,1324
72011221RFA00001,1,10,"('private', 'JJ')",JJ,private,private,1065
72011221RFA00001,1,11,"('sector', 'NN')",NN,sector,sector,1191
72011221RFA00001,1,12,"('to', 'TO')",TO,to,to,1348
72011221RFA00001,1,13,"('catalyze', 'VB')",VB,catalyze,catalyze,210
72011221RFA00001,1,14,"('their', 'PRP$')",PRP$,their,their,1325
72011221RFA00001,1,15,"('advocacy', 'NN')",NN,advocacy,advocacy,78
72011221RFA00001,1,16,"('for', 'IN')",IN,for,for,556
72011221RFA00001,1,17,"('changes', 'NNS')",NNS,changes,changes,220
72011221RFA00001,1,18,"('that', 'WDT')",WDT,that,that,1323
72011221RFA00001,1,19,"('lead', 'VBP')",VBP,lead,lead,796
72011221RFA00001,1,20,"('to', 'TO')",TO,to,to,1348
72011221RFA00001,1,21,"('good', 'JJ')",JJ,good,good,607
72011221RFA00001,1,22,"('governance', 'NN')",NN,governance,governance,610
72011221RFA00001,1,23,"('associated', 'VBN')",VBN,associated,associated,142
72011221RFA00001,1,24,"('reforms', 'NNS')",NNS,reforms,reforms,1120
72011221RFA00001,1,25,"('.', '.')",.,.,,0
72011221RFA00001,2,0,"('The', 'DT')",DT,The,the,1324
72011221RFA00001,2,1,"('of', 'IN')",IN,of,of,944
72011221RFA00001,2,2,"('this', 'DT')",DT,this,this,1336
72011221RFA00001,2,3,"('is', 'VBZ')",VBZ,is,is,766
72011221RFA00001,2,4,"('to', 'TO')",TO,to,to,1348
72011221RFA00001,2,5,"('strengthen', 'VB')",VB,strengthen,strengthen,1261
72011221RFA00001,2,6,"('local', 'JJ')",JJ,local,local,832
72011221RFA00001,2,7,"('partnerships', 'NNS')",NNS,partnerships,partnerships,989
72011221RFA00001,2,8,"('to', 'TO')",TO,to,to,1348
72011221RFA00001,2,9,"('enhance', 'VB')",VB,enhance,enhance,465
72011221RFA00001,2,10,"('citizen', 'JJ')",JJ,citizen,citizen,226
72011221RFA00001,2,11,"('participation', 'NN')",NN,participation,participation,983
72011221RFA00001,2,12,"('in', 'IN')",IN,in,in,691
72011221RFA00001,2,13,"('advancing', 'VBG')",VBG,advancing,advancing,77
72011221RFA00001,2,14,"('Azerbaijan', 'NNP')",NNP,Azerbaijan,azerbaijan,154
72011221RFA00001,2,15,"('’', 'NNP')",NNP,’,,0
72011221RFA00001,2,16,"('s', 'VBZ')",VBZ,s,s,1173
72011221RFA00001,2,17,"('social', 'JJ')",JJ,social,social,1229
72011221RFA00001,2,18,"('and', 'CC')",CC,and,and,112
72011221RFA00001,2,19,"('economic', 'JJ')",JJ,economic,economic,422
72011221RFA00001,2,20,"('development', 'NN')",NN,development,development,383
72011221RFA00001,2,21,"('while', 'IN')",IN,while,while,1456
72011221RFA00001,2,22,"('also', 'RB')",RB,also,also,101
72011221RFA00001,2,23,"('increasing', 'VBG')",VBG,increasing,increasing,701
72011221RFA00001,2,24,"('accountability', 'NN')",NN,accountability,accountability,45
72011221RFA00001,2,25,"('and', 'CC')",CC,and,and,112
72011221RFA00001,2,26,"('transparency', 'NN')",NN,transparency,transparency,1369
72011221RFA00001,2,27,"('in', 'IN')",IN,in,in,691
72011221RFA00001,2,28,"('governance', 'NN')",NN,governance,governance,610
72011221RFA00001,2,29,"('.', '.')",.,.,,0
72011221RFA00001,3,0,"('We', 'PRP')",PRP,We,we,1446
72011221RFA00001,3,1,"('will', 'MD')",MD,will,will,1462
72011221RFA00001,3,2,"('pilot', 'VB')",VB,pilot,pilot,1013
72011221RFA00001,3,3,"('the', 'DT')",DT,the,the,1324
72011221RFA00001,3,4,"('use', 'NN')",NN,use,use,1415
72011221RFA00001,3,5,"('of', 'IN')",IN,of,of,944
72011221RFA00001,3,6,"('political', 'JJ')",JJ,political,political,1030
72011221RFA00001,3,7,"('economy', 'NN')",NN,economy,economy,424
72011221RFA00001,3,8,"('analysis', 'NN')",NN,analysis,analysis,109
72011221RFA00001,3,9,"('(', '(')",(,(,,0
72011221RFA00001,3,10,"('PEA', 'NNP')",NNP,PEA,pea,993
72011221RFA00001,3,11,"(')', ')')",),),,0
72011221RFA00001,3,12,"('both', 'DT')",DT,both,both,179
72011221RFA00001,3,13,"('periodically', 'RB')",RB,periodically,periodically,1004
72011221RFA00001,3,14,"('and', 'CC')",CC,and,and,112
72011221RFA00001,3,15,"('to', 'TO')",TO,to,to,1348
72011221RFA00001,3,16,"('set', 'VB')",VB,set,set,1206
72011221RFA00001,3,17,"('baselines', 'NNS')",NNS,baselines,baselines,159
72011221RFA00001,3,18,"('.', '.')",.,.,,0
72051421RFA00002,0,0,"('Through', 'IN')",IN,Through,through,1343
72051421RFA00002,0,1,"('the', 'DT')",DT,the,the,1324
72051421RFA00002,0,2,"('“', 'NNP')",NNP,“,,0
72051421RFA00002,0,3,"('Strengthening', 'NNP')",NNP,Strengthening,strengthening,1263
72051421RFA00002,0,4,"('Together', 'NNP')",NNP,Together,together,1352
72051421RFA00002,0,5,"('”', 'NNP')",NNP,”,,0
72051421RFA00002,0,6,"('(', '(')",(,(,,0
72051421RFA00002,0,7,"('this', 'DT')",DT,this,this,1336
72051421RFA00002,0,8,"(')', ')')",),),,0
72051421RFA00002,0,9,"(',', ',')",",",",",,0
72051421RFA00002,0,10,"('USAID/Colombia', 'NNP')",NNP,USAID/Colombia,usaidcolombia,1405
72051421RFA00002,0,11,"('seeks', 'VBZ')",VBZ,seeks,seeks,1199
72051421RFA00002,0,12,"('to', 'TO')",TO,to,to,1348
72051421RFA00002,0,13,"('enhance', 'VB')",VB,enhance,enhance,465
72051421RFA00002,0,14,"('USAID/Colombia', 'NNP')",NNP,USAID/Colombia,usaidcolombia,1405
72051421RFA00002,0,15,"('local', 'JJ')",JJ,local,local,832
72051421RFA00002,0,16,"('partner', 'NN')",NN,partner,partner,987
72051421RFA00002,0,17,"('’', 'NNP')",NNP,’,,0
72051421RFA00002,0,18,"('s', 'NN')",NN,s,s,1173
72051421RFA00002,0,19,"('development', 'NN')",NN,development,development,383
72051421RFA00002,0,20,"('impact', 'NN')",NN,impact,impact,677
72051421RFA00002,0,21,"('by', 'IN')",IN,by,by,194
72051421RFA00002,0,22,"('improving', 'VBG')",VBG,improving,improving,690
72051421RFA00002,0,23,"('their', 'PRP$')",PRP$,their,their,1325
72051421RFA00002,0,24,"('operational', 'JJ')",JJ,operational,operational,953
72051421RFA00002,0,25,"('functions', 'NNS')",NNS,functions,functions,577
72051421RFA00002,0,26,"('.', '.')",.,.,,0
72051421RFA00002,1,0,"('Examples', 'NNS')",NNS,Examples,examples,504
72051421RFA00002,1,1,"('of', 'IN')",IN,of,of,944
72051421RFA00002,1,2,"('operational', 'JJ')",JJ,operational,operational,953
72051421RFA00002,1,3,"('functions', 'NNS')",NNS,functions,functions,577
72051421RFA00002,1,4,"('include', 'VBP')",VBP,include,include,695
72051421RFA00002,1,5,"('supporting', 'VBG')",VBG,supporting,supporting,1290
72051421RFA00002,1,6,"('local', 'JJ')",JJ,local,local,832
72051421RFA00002,1,7,"('partners', 'NNS')",NNS,partners,partners,988
